HUC_8,P_emitted (kg/year),P_emittedManure  (kg/year),P_emittedFertilizer  (kg/year),P_uptake  (kg/year),P_balance  (kg/year),P_TES (dimensionless metric),P Saturation
16050302,208348.233072809,205877.416743797,2470.81632901154,274171.84285309,-65823.6097802812,0.315930731974476,Not saturated
16050303,212073.258209706,212073.258209706,0,19077.1932425831,192996.064967123,-0.910044324288549,Saturated
16050304,7376.10606383649,7376.10606383649,0,658502.465176449,-651126.359112613,88.275080845834,Not saturated
16060001,214465.164986655,214465.164986655,0,11835508.0845125,-11621042.9195258,54.1861561538393,Not saturated
16060002,11203.6161286536,11203.6161286536,0,13961507.8436611,-13950304.2275324,1245.16085407944,Not saturated
16060003,28666.0032352313,28666.0032352313,0,130931.559093837,-102265.555858606,3.56748567351442,Not saturated
16060004,59617.2352000278,59617.2352000278,0,2730409.83159037,-2670792.59639034,44.7990012859419,Not saturated
16060005,88415.5298630168,88415.5298630168,0,3417997.85562261,-3329582.32575959,37.6583427246113,Not saturated
16060006,71183.2250293596,71183.2250293596,0,38893.5216010436,32289.7034283159,-0.453613943664368,Saturated
16060007,316790.730604347,316790.730604347,0,1619501.18655736,-1302710.45595302,4.1122114067789,Not saturated
16060008,107112.748154862,107112.748154862,0,0,107112.748154862,-1,Saturated
16060009,8566.84589691866,8566.84589691866,0,2696271.7799332,-2687704.93403629,313.733311696783,Not saturated
16060010,71641.9322006461,66141.9234310012,5500.00876964492,2072627.60228009,-2000985.67007945,27.9303699469653,Not saturated
16060011,34313.5586561922,34313.5586561922,0,8696309.36433068,-8661995.80567449,252.436533688159,Not saturated
16060012,86658.0546944768,86658.0546944768,0,4622922.35455789,-4536264.29986341,52.3467127880558,Not saturated
16060013,45511.4133571801,45511.4133571801,0,556371.729628433,-510860.316271253,11.2248835750705,Not saturated
16060014,44643.0217203659,44643.0217203659,0,852084.478298698,-807441.456578333,18.0866219503682,Not saturated
16060015,16347.7170756753,16098.8890929793,248.827982695996,40234.6712779444,-23886.9542022691,1.46117981438594,Not saturated
17010101,39543.9379725864,23824.7441925503,15719.1937800361,1184807.98338584,-1145264.04541325,28.9618106878278,Not saturated
17010102,22939.0813021312,10391.7291467943,12547.352155337,120179.135677797,-97240.0543756662,4.2390561807997,Not saturated
17010103,4124.14718879198,2472.38650229015,1651.76068650183,1825608.96330868,-1821484.81611989,441.663387056131,Not saturated
17010104,183084.349758817,93329.5828679224,89754.7668908947,974655.125326276,-791570.775567458,4.32353052901693,Not saturated
17010105,3658.51384893671,2095.94904248179,1562.56480645492,22817.5679549364,-19159.0541059997,5.23684066730209,Not saturated
17010201,505334.645455821,409202.948078061,96131.6973777605,4136613.46657167,-3631278.82111585,7.18588929884348,Not saturated
17010202,342842.935678077,284820.657015409,58022.2786626678,2339763.26512568,-1996920.3294476,5.82459231804814,Not saturated
17010203,303922.78060441,227438.774760633,76484.0058437779,82674.0821298857,221248.698474525,-0.727976685507181,Saturated
17010204,111934.46927735,92019.0420364064,19915.427240944,68378.9303308134,43555.538946537,-0.38911641094769,Saturated
17010205,606216.269430228,418893.086095823,187323.183334405,1024477.95332625,-418261.683896026,0.689954567351256,Not saturated
17010206,20615.1920445517,6177.26513783592,14437.9269067158,1078041.24243075,-1057426.0503862,51.2935338220951,Not saturated
17010207,44238.4486152683,13113.2938585935,31125.1547566747,553061.589738524,-508823.141123256,11.5018305806421,Not saturated
17010208,299078.116184104,142819.822476309,156258.293707795,1028956.23186566,-729878.115681556,2.44042635079413,Not saturated
17010209,55470.3092810984,26842.5778313293,28627.7314497691,3321043.81753356,-3265573.50825246,58.8706562226652,Not saturated
17010210,69680.4734160826,21273.2055098395,48407.267906243,711100.590805082,-641420.117389,9.20516302406403,Not saturated
17010211,36988.0844020464,24360.0458440705,12628.038557976,4240.03803912265,32748.0463629238,-0.88536746069261,Saturated
17010212,1316605.38056274,961434.575827429,355170.804735315,15507581.281605,-14190975.9010423,10.7784580790463,Not saturated
17010213,65264.1070196077,51060.0412977695,14204.0657218382,596767.278751909,-531503.171732302,8.14388177520944,Not saturated
17010214,95945.8738979855,66629.6835797737,29316.1903182119,6618.72462771012,89327.1492702754,-0.931016057712419,Saturated
17010215,53089.6309522639,34426.437731603,18663.1932206609,1607873.76744702,-1554784.13649476,29.2860226866666,Not saturated
17010216,74296.5826724074,64711.3108677917,9585.27180461568,0,74296.5826724074,-1,Saturated
17010301,1320.17700828039,1050.93962088882,269.237387391567,2447061.0263347,-2445740.84932642,1852.58555026053,Not saturated
17010302,3272.13935264617,2300.26782327764,971.871529368531,3835469.36637976,-3832197.22702712,1171.15954243453,Not saturated
17010303,73668.6593107534,19457.6218192718,54211.0374914816,1406495.09048692,-1332826.43117616,18.0921771028024,Not saturated
17010304,36890.4063330273,9174.02441813778,27716.3819148895,120054.34148482,-83163.9351517922,2.25435129125528,Not saturated
17010305,119076.224078442,30307.1580000711,88769.0660783709,36760997.1577575,-36641920.9336791,307.718196619512,Not saturated
17010306,570686.440399625,119154.788714486,451531.651685138,1742314.20411636,-1171627.76371674,2.05301489710585,Not saturated
17010307,237401.007845049,83182.5395618076,154218.468283241,1501294.00162949,-1263892.99378444,5.32387374955621,Not saturated
17010308,173326.687124107,74174.739799064,99151.9473250426,9896532.68828053,-9723206.00115642,56.097570215453,Not saturated
17020001,260095.087618074,167572.539358976,92522.5482590981,14500513.1980598,-14240418.1104417,54.7508153300936,Not saturated
17020002,134795.737611409,119163.78287736,15631.9547340487,202042.399490304,-67246.6618788948,0.498878251423309,Not saturated
17020003,189049.478494024,163810.226070949,25239.2524230746,1923959.69003043,-1734910.21153641,9.17701664853443,Not saturated
17020004,52125.9991847546,46362.0558243447,5763.9433604099,8089265.35971286,-8037139.3605281,154.186768334961,Not saturated
17020005,330994.335599114,137319.983211569,193674.352387545,473511.18392607,-142516.848326956,0.430571864829635,Not saturated
17020006,248188.338736493,189371.163954161,58817.1747823326,103642.505419634,144545.83331686,-0.582403806934406,Saturated
17020007,85292.9109486136,65606.4715076861,19686.4394409275,626181.319095555,-540888.408146941,6.34154001934358,Not saturated
17020008,333214.675982837,253668.862333394,79545.8136494426,1507013.06738603,-1173798.3914032,3.52264913885023,Not saturated
17020009,58875.4035400192,17447.2901332867,41428.1134067325,1966331.98583242,-1907456.5822924,32.3981912242156,Not saturated
17020010,471863.66341543,179663.018278503,292200.645136926,1721.43119044617,470142.232224984,-0.996351846255789,Saturated
17020011,56716.4272753812,15362.8408430312,41353.58643235,5265.77302589738,51450.6542494838,-0.907156122505215,Saturated
17020012,516900.136135438,108519.931779272,408380.204356165,1900760.53057722,-1383860.39444179,2.67722969621968,Not saturated
17020013,994223.444665939,313769.03969899,680454.404966949,521052.950655891,473170.494010048,-0.475919670320221,Saturated
17020014,486028.829088698,234351.431227776,251677.397860921,73398450.9664258,-72912422.1373371,150.016661098165,Not saturated
17020015,4208360.082981,1863345.00141948,2345015.08156152,6741363.82701285,-2533003.74403185,0.601898053894094,Not saturated
17020016,2394435.80375714,633448.486298401,1760987.31745874,23732.1648575261,2370703.63889962,-0.990088619281299,Saturated
17030001,521423.84590229,264261.27462718,257162.57127511,22080865.5657908,-21559441.7198885,41.3472492470713,Not saturated
17030002,400970.029482161,307198.660333071,93771.3691490892,5822410.8362447,-5421440.80676254,13.5208130487063,Not saturated
17030003,3288626.89484835,2181982.83681291,1106644.05803544,314584.983343285,2974041.91150506,-0.90434154028355,Saturated
17040101,74527.7100657941,32635.8187525857,41891.8913132084,3310456.33896362,-3235928.62889783,43.419133984408,Not saturated
17040102,44586.0296179835,24328.7958987277,20257.2337192558,3043374.13524376,-2998788.10562578,67.2584693304075,Not saturated
17040103,131857.119531595,83074.1093880017,48783.0101435934,65445.2927315252,66411.8268000699,-0.503665081081621,Saturated
17040104,348322.019822275,59964.895710162,288357.124112113,7136704.67154718,-6788382.6517249,19.4888128381563,Not saturated
17040105,236107.075111087,140972.568417685,95134.5066934016,8327613.83314797,-8091506.75803688,34.2704967829951,Not saturated
17040201,1278191.2315407,332312.270343285,945878.961197411,493703.537907218,784487.693633479,-0.613748298592128,Saturated
17040202,233898.279030287,43203.483528331,190694.795501956,192039.281990001,41858.9970402855,-0.17896239858552,Saturated
17040203,1244815.14986454,194591.219345109,1050223.93051943,495539.477103206,749275.672761337,-0.601917218667262,Saturated
17040204,1701421.80197338,419730.976238524,1281690.82573486,315327517.322455,-313626095.520482,184.331771907897,Not saturated
17040205,564156.081114815,102042.988288173,462113.092826642,20632511.7308099,-20068355.6496951,35.5723465925218,Not saturated
17040206,3571096.48488267,781826.141867965,2789270.34301471,179380.028461873,3391716.4564208,-0.94976892133236,Saturated
17040207,1279515.65626116,317209.160164964,962306.496096194,13119690.4492244,-11840174.7929633,9.25363807392647,Not saturated
17040208,1339611.23368482,439123.051222557,900488.182462266,1162278.99442215,177332.239262672,-0.132375897427264,Saturated
17040209,4560603.59446012,1264147.17186902,3296456.4225911,696756.210350603,3863847.38410952,-0.847222808139482,Saturated
17040210,2489419.23046893,1514588.63304294,974830.59742599,20054980.2862925,-17565561.0558235,7.05608795852143,Not saturated
17040211,1158556.30623858,709628.859647677,448927.4465909,357335.516892793,801220.789345784,-0.691568277718901,Saturated
17040212,8249427.8293268,5470622.29676497,2778805.53256184,1098253.69313872,7151174.13618808,-0.866869107062866,Saturated
17040213,604226.41293291,349107.125912576,255119.287020334,681746.815557515,-77520.4026246053,0.12829694459784,Not saturated
17040214,841207.408873129,253684.249455284,587523.159417845,2766813.7916585,-1925606.38278537,2.28909822057427,Not saturated
17040215,707939.309406234,245413.955360619,462525.354045614,1386073.01535685,-678133.705950618,0.957898081008365,Not saturated
17040216,125915.385717738,84721.2504434924,41194.1352742457,261662.562718607,-135747.177000869,1.07808252523779,Not saturated
17040217,298914.678998603,182457.076749627,116457.602248976,8005579.60870223,-7706664.92970363,25.7821561507846,Not saturated
17040218,317402.693859853,186186.903116125,131215.790743728,45740.4334118863,271662.260447967,-0.855891476988904,Saturated
17040219,1287628.93449372,930558.533236418,357070.401257301,2020513.97107983,-732885.03658611,0.569174097407396,Not saturated
17040220,302671.033706711,163415.87034264,139255.163364071,7218.78174787264,295452.251958839,-0.976149743635965,Saturated
17040221,715554.138674249,414501.958693667,301052.179980582,10621358.4429611,-9905804.30428689,13.8435427438656,Not saturated
17050101,2315154.90213265,1741106.38514733,574048.516985321,5962276.05278754,-3647121.15065489,1.57532489393918,Not saturated
17050102,627992.979174084,394005.035503537,233987.943670547,12517023.7504763,-11889030.7713023,18.93178931226,Not saturated
17050103,2177308.7347026,1302798.02113257,874510.713570033,1444180.79626325,733127.938439356,-0.336712900083733,Saturated
17050104,49988.6067401084,40033.9346131578,9954.67212695055,2574196.26911496,-2524207.66237485,50.4956594509276,Not saturated
17050105,155686.234575769,154722.510576881,963.723998888283,61537438.429942,-61381752.1953662,394.265763846276,Not saturated
17050106,1086.08947049522,934.467505386493,151.621965108725,37071.3733106858,-35985.2838401906,33.1328908140345,Not saturated
17050107,145194.166155529,93358.8007945819,51835.3653609475,858994.771104722,-713800.604949193,4.916179649977,Not saturated
17050108,197945.178647213,127116.49292606,70828.6857211531,67401.9464023409,130543.232244873,-0.659491850910561,Saturated
17050109,150218.443183242,96596.5313424197,53621.9118408218,3415496.472051,-3265278.02886776,21.736865059137,Not saturated
17050110,505973.127188789,325298.950709596,180674.176479193,2565410.69710522,-2059437.56991643,4.07025088735199,Not saturated
17050111,240253.138939036,196579.629100555,43673.5098384809,0,240253.138939036,-1,Saturated
17050112,72817.2971053529,57305.8478086391,15511.4492967138,993411.271863803,-920593.97475845,12.6425177993976,Not saturated
17050113,522632.759059473,395736.582657037,126896.176402436,19698.4207991025,502934.33826037,-0.962309249740579,Saturated
17050114,3191917.51815482,1811396.54188524,1380520.97626957,0,3191917.51815482,-1,Saturated
17050115,504682.055573072,296448.635812117,208233.419760955,3926165.2445944,-3421483.18902133,6.77948254993176,Not saturated
17050116,240709.909377735,198165.632714315,42544.2766634196,562958.198354382,-322248.288976647,1.33874126665454,Not saturated
17050117,603438.959927801,388035.644437797,215403.315490004,2388327.89045224,-1784888.93052444,2.95786160498817,Not saturated
17050118,211326.23910459,135891.314321505,75434.9247830849,1362007.92851412,-1150681.68940953,5.44504882254604,Not saturated
17050119,382535.243590012,246150.6214668,136384.622123212,51946.4572359563,330588.786354056,-0.864204780849864,Saturated
17050120,35008.8775372474,31017.1943897115,3991.68314753585,1056304.54780883,-1021295.67027158,29.1724768720444,Not saturated
17050121,4054.51882693102,3771.46961553199,283.049211399025,4582.00861535944,-527.489788428418,0.130099232718988,Not saturated
17050122,991985.354161805,666794.389026233,325190.965135572,3178371.67239951,-2186386.3182377,2.20405100646383,Not saturated
17050123,30043.0341725376,27587.8213143331,2455.21285820449,192273.597340554,-162230.563168016,5.39993937484223,Not saturated
17050124,481978.934297179,316049.286605399,165929.64769178,2629505.30753016,-2147526.37323298,4.45564364003687,Not saturated
17050201,749488.339731896,541800.352234352,207687.987497543,4637925.30574967,-3888436.96601777,5.18812202923494,Not saturated
17050202,221075.707127117,172998.693112755,48077.0140143627,81052.0216606053,140023.685466512,-0.633374364312218,Saturated
17050203,1082397.67236477,818821.538916339,263576.133448434,3998515.44189869,-2916117.76953391,2.69412790140514,Not saturated
17060101,133977.952834974,79732.4251281577,54245.5277068162,27132248.6720069,-26998270.7191719,201.512787349623,Not saturated
17060102,178397.93651693,135764.955284152,42632.9812327786,29225477.8517204,-29047079.9152035,162.821837978192,Not saturated
17060103,299578.144284042,148206.600487877,151371.543796165,12606200.9418301,-12306622.7975461,41.0798418788444,Not saturated
17060104,685606.782707985,400788.658124695,284818.12458329,8203410.00452146,-7517803.22181347,10.9651821006203,Not saturated
17060105,209786.758740042,154533.304113872,55253.4546261702,161267.207260133,48519.551479909,-0.231280333283723,Saturated
17060106,309370.312346269,223881.39416239,85488.9181838788,14480210.390639,-14170840.0782927,45.8054296510253,Not saturated
17060107,720187.967127472,195001.843273785,525186.123853686,3553143.46187423,-2832955.49474676,3.93363347355862,Not saturated
17060108,1583230.97625978,234460.144055012,1348770.83220477,6589643.13194236,-5006412.15568258,3.16214894147012,Not saturated
17060109,656600.780558175,87448.51147165,569152.269086525,4330386.309482,-3673785.52892382,5.59515863779624,Not saturated
17060110,483807.475114132,92805.3193854755,391002.155728656,6195005.70141313,-5711198.226299,11.804691990242,Not saturated
17060201,231570.513189828,175585.919114431,55984.5940753964,6866546.68872669,-6634976.17553686,28.65207700299,Not saturated
17060202,113430.744961836,98090.0291240489,15340.7158377875,6047087.83315886,-5933657.08819702,52.3108359218957,Not saturated
17060203,246963.26316699,222932.979160142,24030.2840068487,2635359.6473214,-2388396.38415441,9.67105938561976,Not saturated
17060204,430761.086975383,388536.987718004,42224.0992573789,3680782.08299757,-3250020.99602219,7.54483423477831,Not saturated
17060205,134457.395572811,117777.016179752,16680.3793930586,2273202.52368824,-2138745.12811542,15.9064893307208,Not saturated
17060206,167340.068044596,137061.368950658,30278.6990939379,2258299.92347702,-2090959.85543242,12.4952731277436,Not saturated
17060207,148679.555261868,61551.2000022033,87128.3552596647,12909476.7517087,-12760797.1964468,85.8275179393112,Not saturated
17060208,93580.0626998442,74087.174796428,19492.8879034162,2758540.24206678,-2664960.17936693,28.4778627250414,Not saturated
17060209,258016.093598441,77269.8732166245,180746.220381817,2876677.68675978,-2618661.59316134,10.1492180454327,Not saturated
17060210,105705.104215376,83474.8373170367,22230.2668983394,719818.489518201,-614113.385302825,5.80968525466431,Not saturated
17060301,70202.1936237696,26273.7803855909,43928.4132381787,380908.726107088,-310706.532483318,4.425880680431,Not saturated
17060302,22507.8731483065,8247.78351211179,14260.0896361947,1709696.09179884,-1687188.21865053,74.9599132505098,Not saturated
17060303,28276.6014490017,10930.4371544318,17346.1642945699,235831.767851912,-207555.16640291,7.34017370429917,Not saturated
17060304,18541.7295941405,6617.61133245904,11924.1182616814,423884.841896643,-405343.112302503,21.8611273691856,Not saturated
17060305,168466.720595822,60125.8920931705,108340.828502652,347125.391014825,-178658.670419003,1.06049829774768,Not saturated
17060306,1566083.8509685,301581.622022479,1264502.22894602,3236.15545769585,1562847.69551081,-0.997933600135335,Saturated
17060307,7371.10514543085,3117.23814702583,4253.86699840502,155206.193695028,-147835.088549598,20.0560276421015,Not saturated
17060308,9036.68517567021,3821.99299787528,5214.69217779493,16981.66570764,-7944.98053196978,0.879191913574718,Not saturated
17070101,1918130.51043712,355584.857069849,1562545.65336727,582228.612148399,1335901.89828872,-0.696460376924136,Saturated
17070102,1643976.92837145,348092.685802508,1295884.24256894,2969875.10834969,-1325898.17997824,0.806518727298497,Not saturated
17070103,2048880.15568051,506878.871149559,1542001.28453095,224693.815817585,1824186.33986292,-0.890333353468907,Saturated
17070104,409097.83277336,95510.7127042215,313587.120069139,8469794.87093627,-8060697.03816291,19.7035926187087,Not saturated
17070105,809064.94469971,274703.69758148,534361.24711823,5611280.45431071,-4802215.509611,5.9355130154519,Not saturated
17070106,337256.231606829,199957.906065641,137298.325541188,7340.90537239575,329915.326234434,-0.978233447793031,Saturated
17070201,351910.2988575,311813.369529906,40096.9293275946,68038.2733400504,283872.02551745,-0.806660181412874,Saturated
17070202,202669.650961515,177068.383746215,25601.2672152999,447325.144029875,-244655.49306836,1.2071639335621,Not saturated
17070203,108096.088056578,97463.4766731263,10632.6113834516,600610.522146975,-492514.434090397,4.55626510584373,Not saturated
17070204,668472.568439087,292039.672602182,376432.895836905,917991.550410445,-249518.981971357,0.373267346712514,Not saturated
17070301,319379.987471909,131669.14719645,187710.840275459,591564.137393198,-272184.149921289,0.852226691082918,Not saturated
17070302,113884.952924358,68760.9683651196,45123.9845592379,3456877.07380285,-3342992.12087849,29.3541160182848,Not saturated
17070303,162529.924196643,126934.187524786,35595.7366718567,846470.609761242,-683940.6855646,4.20809084201079,Not saturated
17070304,123357.382887754,100248.573782643,23108.809105111,666089.425109129,-542732.042221375,4.39967215189073,Not saturated
17070305,776982.332974425,560886.874304776,216095.458669648,48033.8251243451,728948.50785008,-0.938178999591325,Saturated
17070306,673399.396230194,220193.721979724,453205.67425047,57534.2805445084,615865.115685685,-0.914561431348773,Saturated
17070307,163760.070794486,51592.9853106858,112167.085483801,8167660.89939673,-8003900.82860224,48.8757777751995,Not saturated
17080001,144271.63638406,67179.0108747972,77092.6255092627,91433512.2625555,-91289240.6261714,632.759445405845,Not saturated
17080002,127432.362749288,87816.955506322,39615.4072429662,29908451.6723346,-29781019.3095853,233.700597454799,Not saturated
17080003,151942.821536646,114880.758468256,37062.0630683897,1900683.51253681,-1748740.69100016,11.5092024309842,Not saturated
17080004,62377.3569811591,55151.5289673802,7225.82801377885,213992.423233665,-151615.066252506,2.4306106188228,Not saturated
17080005,380802.678844549,327074.768719026,53727.9101255229,1027088.18800292,-646285.509158369,1.69716639368022,Not saturated
17080006,68374.2401238028,63732.235316977,4642.00480682579,12103624.8968874,-12035250.6567636,176.020247317876,Not saturated
17090001,137342.927420533,55070.3703136495,82272.5571068836,8132254.63343108,-7994911.70601055,58.211309866221,Not saturated
17090002,182778.326218334,72751.6060435768,110026.720174757,6464098.35852072,-6281320.03230238,34.3657815577059,Not saturated
17090003,1988733.35143271,451992.999920952,1536740.35151176,5229906.99954465,-3241173.64811194,1.62976783477632,Not saturated
17090004,166801.7770092,61690.5469151481,105111.230094052,2863136.09173981,-2696334.31473061,16.1649016160175,Not saturated
17090005,415194.6275255,92202.8175920526,322991.809933447,20288497.1438954,-19873302.5163699,47.8650281069673,Not saturated
17090006,610123.991606417,117216.073789699,492907.917816718,6282036.06358366,-5671912.07197724,9.29632689421614,Not saturated
17090007,1557021.83863441,395600.007371924,1161421.83126249,15622136.3027331,-14065114.4640987,9.03334437263548,Not saturated
17090008,892438.631585003,179222.827810668,713215.803774334,11508221.8618268,-10615783.2302418,11.8952529109904,Not saturated
17090009,1532888.13941887,486835.743703515,1046052.39571535,19791549.036183,-18258660.8967642,11.9112806911574,Not saturated
17090010,666032.389645859,82902.1022772697,583130.28736859,1510798.53922891,-844766.149583048,1.26835595793205,Not saturated
17090011,330887.482976098,156088.452074911,174799.030901187,4330479.02627586,-3999591.54329977,12.087467036608,Not saturated
17090012,230403.349865592,115439.878882619,114963.470982974,2556027.54569772,-2325624.19583213,10.0937082607037,Not saturated
17100101,35103.3534380363,29786.1761417737,5317.17729626258,1616607.74702903,-1581504.393591,45.0528009064044,Not saturated
17100102,33818.4887727983,27281.727667084,6536.76110571429,2206966.16171786,-2173147.67294507,64.2591597615393,Not saturated
17100103,882872.852400762,797451.971413051,85420.8809877112,3746087.01640931,-2863214.16400854,3.24306513245109,Not saturated
17100104,83780.8930843685,63961.5323362807,19819.3607480878,2685410.5742447,-2601629.68116033,31.0527804775303,Not saturated
17100105,39590.1732005292,30216.7901925536,9373.38300797556,1211855.08365661,-1172264.91045608,29.6099970191696,Not saturated
17100106,104144.454150794,89206.2625194454,14938.191631349,16924579.6618414,-16820435.2076906,161.510618542738,Not saturated
17100201,20708.8978155641,18961.4012016703,1747.49661389375,1547348.8360837,-1526639.93826813,73.7190338116771,Not saturated
17100202,155242.979879728,115875.631790639,39367.3480890883,395983.006020746,-240740.026141018,1.55073051501284,Not saturated
17100203,333368.18460512,277121.579911536,56246.6046935838,36052.5905642847,297315.594040836,-0.891853535432634,Saturated
17100204,83298.9820749588,57496.4832263605,25802.4988485983,90674.3372732439,-7375.35519828512,0.088540760217793,Not saturated
17100205,52881.6688119352,22703.1285848704,30178.5402270648,378367.534412505,-325485.865600569,6.1549847596169,Not saturated
17100206,79609.9977069212,31616.6501774579,47993.3475294632,9558168.48702248,-9478558.48931556,119.062413796446,Not saturated
17100207,8188.45803455531,4394.04851740428,3794.40951715103,15302962.6847139,-15294774.2266794,1867.84546762472,Not saturated
17100301,132765.585419147,99910.7373708222,32854.8480483247,5479573.62090452,-5346808.03548537,40.2725451675241,Not saturated
17100302,264800.9383441,199558.13705867,65242.80128543,722182.825923902,-457381.887579802,1.72726686861452,Not saturated
17100303,257511.448007102,193188.944065847,64322.5039412546,14124850.8996604,-13867339.4516533,53.8513513048588,Not saturated
17100304,57139.2359121034,42344.5075189795,14794.728393124,9465182.84354965,-9408043.60763755,164.651197333297,Not saturated
17100305,179393.294767223,132917.058207817,46476.2365594062,17043356.4844026,-16863963.1896354,94.0055380080825,Not saturated
17100306,88266.8483710541,64027.2011066643,24239.6472643898,8624301.21761787,-8536034.36924682,96.7071389403555,Not saturated
17100307,145035.452293054,114386.360777107,30649.0915159469,5211648.49265669,-5066613.04036364,34.9336176793946,Not saturated
17100308,240510.052921709,192371.148898383,48138.9040233264,3319802.56683512,-3079292.51391341,12.8031759026546,Not saturated
17100309,67320.5234398964,48101.5806183618,19218.9428215347,5518326.77077633,-5451006.24733644,80.9709427200619,Not saturated
17100310,44334.3345743878,28757.0517839228,15577.282790465,6129009.52226091,-6084675.18768652,137.245212905523,Not saturated
17100311,40582.7838970604,24438.8917113645,16143.8921856959,654935.18568591,-614352.40178885,15.1382518101069,Not saturated
17100312,44322.3800496289,31323.9239972745,12998.4560523544,11716192.9991364,-11671870.6190868,263.340339711393,Not saturated
17110001,309248.601026606,266207.218349066,43041.3826775398,1565884.35353746,-1256635.75251085,4.06351313583708,Not saturated
17110002,583990.34391823,446032.139363462,137958.204554768,4294181.79327713,-3710191.4493589,6.35317259608388,Not saturated
17110003,53789.6809050502,51412.494080936,2377.18682411418,5458986.09430313,-5405196.41339808,100.487608821093,Not saturated
17110004,856406.483436498,736628.4397888,119778.043647699,7263921.6019576,-6407515.1185211,7.48186199246144,Not saturated
17110005,627318.993119944,510311.401727191,117007.591392753,4251406.23008717,-3624087.23696722,5.77710427504033,Not saturated
17110006,99038.5591644603,80285.6346195145,18752.9245449458,88028.2624868347,11010.2966776256,-0.111171818032432,Saturated
17110007,411809.943696513,284590.480383385,127219.463313127,133814.169342896,277995.774353617,-0.675058430736895,Saturated
17110008,269858.430897427,233768.570222964,36089.8606744632,215048.056177914,54810.3747195131,-0.203107883408492,Saturated
17110009,157608.726136907,138222.098274679,19386.6278622276,2547969.01980452,-2390360.29366761,15.1664209987411,Not saturated
17110010,151303.694034677,133934.351869654,17369.3421650234,505321.849902066,-354018.155867389,2.33978527838357,Not saturated
17110011,236748.287620839,207279.742888792,29468.5447320474,445736.248854449,-208987.96123361,0.882743285426888,Not saturated
17110012,36326.2668415098,32178.763236015,4147.50360549479,281276.935573886,-244950.668732377,6.74307298906016,Not saturated
17110013,116956.175208648,103692.48235919,13263.692849458,446093.191701811,-329137.016493163,2.81419100706728,Not saturated
17110014,132480.012708032,115786.453227126,16693.5594809057,240947.146435445,-108467.133727413,0.818743382569413,Not saturated
17110015,288842.057647355,260371.22084554,28470.8368018154,8388096.20433251,-8099254.14668516,28.0404253198247,Not saturated
17110016,174449.397117537,160727.563195954,13721.8339215833,1965460.06842524,-1791010.6713077,10.2666486723425,Not saturated
17110017,4257.08687773482,3289.44314645474,967.643731280077,2200137.99464154,-2195880.9077638,515.817734246529,Not saturated
17110018,32463.6640004987,26940.1281576363,5523.53584286232,1987205.48876318,-1954741.82476269,60.2132225349751,Not saturated
17110019,174872.203321895,145025.14071166,29847.0626102348,160650.557308163,14221.6460137315,-0.081325938277069,Saturated
17110020,32217.9461955134,26840.6238146926,5377.32238082076,492211.351856531,-459993.405661018,14.2775521092985,Not saturated
17110021,13611.9986488557,10908.665527379,2703.33312147667,1022196.00858645,-1008584.0099376,74.0952181935743,Not saturated
17120001,718354.06373913,607409.607333617,110944.456405512,38479.2206965799,679874.84304255,-0.94643418525916,Saturated
17120002,531115.391126099,453238.149089407,77877.2420366918,776896.647074233,-245781.255948134,0.462764325897271,Not saturated
17120003,99260.7600852207,83930.6720084799,15330.0880767409,5563766.67687634,-5464505.91679112,55.0520257158977,Not saturated
17120004,171906.435938418,145338.139473264,26568.2964651538,1007632.56930372,-835726.133365305,4.86151742256287,Not saturated
17120005,441362.382470269,318186.567288048,123175.815182221,1017023.73723809,-575661.354767822,1.30428277903045,Not saturated
17120006,158355.726238681,109904.613615673,48451.1126230077,8135848.1075289,-7977492.38129022,50.3770376403453,Not saturated
17120007,128297.527660499,95109.8868863813,33187.6407741172,3134027.18217687,-3005729.65451637,23.4278065160394,Not saturated
17120008,67750.9227493381,53094.0969873807,14656.8257619574,157147.217536526,-89396.294787188,1.31948453481486,Not saturated
17120009,98216.9239273142,83240.6901471027,14976.2337802115,645953.135785263,-547736.211857949,5.57680071779995,Not saturated
18010101,139186.295162858,88987.7469359166,50198.548226941,5058628.30754898,-4919442.01238612,35.3442988523406,Not saturated
18010102,156072.095414122,144684.131094177,11387.9643199454,9934921.65158884,-9778849.55617472,62.6559765871503,Not saturated
18010103,71967.231528491,49009.5886984715,22957.6428300195,2232658.13626101,-2160690.90473252,30.0232600149018,Not saturated
18010104,79741.4978278815,54516.6360812508,25224.8617466307,4454953.70780507,-4375212.20997719,54.8674445446321,Not saturated
18010105,486702.316230813,439487.917383762,47214.3988470512,3730189.62566266,-3243487.30943185,6.6642117805202,Not saturated
18010106,111179.823113085,95974.687101379,15205.1360117055,5289398.00682193,-5178218.18370884,46.5751612002648,Not saturated
18010107,160291.65631213,148444.333612749,11847.322699381,3255304.41418186,-3095012.75786973,19.3086329574318,Not saturated
18010108,94211.9413040346,65074.0008550832,29137.9404489515,4597150.74263183,-4502938.80132779,47.7958392428854,Not saturated
18010109,444463.539911821,229755.11961984,214708.420291981,72202.3534943871,372261.186417434,-0.837551684197287,Saturated
18010110,873206.98902403,483669.362130975,389537.626893055,2445007.6002052,-1571800.61118117,1.80003210113783,Not saturated
18010201,138495.259263665,89250.5722773614,49244.6869863034,192127.131589344,-53631.8723256792,0.387246990336151,Not saturated
