,Additive + MinMax,Additive + Standarization,Additive + Target,Geometric + MinMax,Geometric + Standarization,Geometric + Target,Harmonic + MinMax,Harmonic + Standarization,Harmonic + Target
OSTARA,0.9357169490552648,0.9434449619227608,0.7394270537568572,0.9424343467491688,0.9538536500605994,0.8442239736612808,0.9366350634600635,0.9549982222062947,0.9138925992911355
OSTARA,0.9113493864407869,0.9193068422326538,0.7044312797245559,0.8994529539132939,0.9161576996741769,0.7920282965683662,0.8604640879083956,0.9050201301673455,0.8480341693293649
OSTARA,0.781892449503517,0.7941600074845211,0.5667991996423497,0.732056856951342,0.7910213123172475,0.5890239988402369,0.628778835698336,0.7561252294447964,0.5999560569117529
OSTARA,0.845963204594845,0.8547877522895203,0.6604913884029252,0.8233673474398595,0.8540194218148446,0.7183269670384824,0.7470381856752911,0.8298510913164109,0.7506025978279665
OSTARA,0.9647584934747832,0.9655780361015047,0.7224198890177602,0.9577275753482369,0.9651134566970965,0.8360500490091416,0.9454142742919115,0.962554732202738,0.9094553384595931
OSTARA,0.8909588230399137,0.8973851788700196,0.6731813746233454,0.8698573817074845,0.8940425680499304,0.7469190968658983,0.8033705567090875,0.8699428588584637,0.7852234748222249
OSTARA,0.896634488458298,0.9056326379259981,0.6634101587154403,0.8690734456528666,0.8919541850584949,0.7366558055566467,0.8115338686273855,0.8732626783108363,0.7881946550442919
OSTARA,0.9485803915641834,0.9077431215911651,0.6903436924754993,0.9347679916700165,0.9452618397391919,0.7901345094600579,0.911249337805359,0.9391931907848612,0.863482390626709
OSTARA,0.9117821687780295,0.9138385834083728,0.5324109492327856,0.8681768664690028,0.892708570823835,0.5741718232690933,0.7973939262050298,0.8661890033678666,0.6382521820640015
OSTARA,0.8747455650413853,0.8827588156702065,0.6662304337450031,0.8520975535006745,0.8807519576485678,0.7336439414373582,0.7820004089105592,0.8554867901616069,0.7707344882447318
OSTARA,0.9222906178617937,0.9246962512818385,0.6933882171906884,0.9010249035162937,0.9177449138744167,0.7814929829551722,0.8636781656130395,0.907286769552446,0.843242466534536
OSTARA,0.9010373023467148,0.909548213728654,0.6511279681489357,0.8706556391248829,0.8977771475605612,0.7226379440467687,0.8098555594455417,0.8750239100431402,0.773430638744382
OSTARA,0.9454503139427526,0.9466849311476375,0.6621530716228335,0.925796957823061,0.9367142510347753,0.7525070956904025,0.8927349999471301,0.9257240036826532,0.8241881752605348
OSTARA,0.869175236227472,0.8779501662364241,0.6217760517078637,0.8346377127778853,0.8704823532386557,0.67721471773358,0.7507639643347236,0.8372594438202973,0.7117408377703586
OSTARA,0.9436342961825787,0.945095470741042,0.7013380389055036,0.9278874002497953,0.940526417149195,0.8001245482376199,0.9001016781583472,0.9324290538591415,0.867178083419681
OSTARA,0.9321920038609969,0.937213866543472,0.6752902819093441,0.9088915150122817,0.9229337330335416,0.7622506047546767,0.857199640155702,0.9037448271436408,0.814332739454682
OSTARA,0.8436201606041268,0.8505569623492362,0.5830408239053183,0.7975608545727665,0.8380177349475831,0.6219358513372382,0.69367353680959,0.8008565350553002,0.638532649526718
OSTARA,0.9281197910473403,0.9369241171823636,0.7275013278398808,0.9274249316068283,0.9428218008943874,0.8266383007038175,0.9093872377782152,0.9381705158812552,0.8915603005128979
OSTARA,0.9532030596340271,0.9577223671021345,0.7353633867560463,0.9539884832761422,0.9627028252083553,0.8470060901609126,0.94158751302086,0.9602572776494056,0.9114319115113972
OSTARA,0.9114758156404912,0.9216078487853704,0.7039028821207914,0.9003205243892666,0.9231861854106072,0.7919472160786858,0.862640873074956,0.9090603714313988,0.8482537455984352
OSTARA,0.907944662964833,0.9148592394254089,0.6944658333191355,0.8943118725380799,0.9160345497783873,0.7789616800941551,0.8435221391565707,0.897234500969904,0.825001635146761
OSTARA,0.9606980407953039,0.9641519495079283,0.7376420258750864,0.9606593408136304,0.9662801462146565,0.8528464514759476,0.9506676661857614,0.965444939508253,0.9190536508518504
