,Additive + MinMax,Additive + Standarization,Additive + Target,Geometric + MinMax,Geometric + Standarization,Geometric + Target,Harmonic + MinMax,Harmonic + Standarization,Harmonic + Target
NURESYS,1.0,1.0,1.0,0.9947887096440857,1.0,1.0,0.9483605078222331,0.9841655035931499,1.0
NURESYS,0.9865248814521521,0.978931514747595,1.0,0.9529036026864657,0.9653753355966793,1.0,0.908453295402992,0.9553329599884126,1.0
NURESYS,1.0,1.0,1.0,0.9916702391277294,0.9973935343515754,1.0,0.9506838826317449,0.9834176680706719,1.0
NURESYS,1.0,0.9994122077934107,1.0,0.971862795945318,0.9816165291184945,1.0,0.9241866526389746,0.967708692439161,1.0
NURESYS,0.9780160454687077,0.9246367110445222,1.0,0.9370092797671253,0.9517628148559791,1.0,0.8896964320321616,0.9437938193464352,1.0
NURESYS,0.9936326671702567,0.9857007547194709,1.0,0.9598642767922224,0.9712165315560832,1.0,0.9145445553360011,0.9605788703514196,1.0
NURESYS,1.0,1.0,1.0,0.9908366339836754,0.9971797493172089,1.0,0.9471307576895099,0.9822133857655041,1.0
NURESYS,1.0,0.9917711025076236,1.0,0.9626441064628967,0.9738822548384607,1.0,0.9141918946416392,0.9609013044599152,1.0
NURESYS,1.0,0.998500677949695,1.0,0.9723931015933763,0.9825335079311506,1.0,0.9264160559733181,0.9691565068179003,1.0
NURESYS,0.9802761015075228,0.9706268195106057,1.0,0.9414307640003867,0.9542442276245012,1.0,0.8946283777463154,0.9455244070087474,1.0
NURESYS,1.0,1.0,1.0,0.9891353540829553,0.995794039847338,1.0,0.9466698650949831,0.9818258489530038,1.0
NURESYS,0.9927950599367068,0.9847729132003368,1.0,0.9573382183772364,0.96919753075609,1.0,0.9109984479675112,0.9578688921276981,1.0
NURESYS,1.0,0.9997873808348678,1.0,0.9796007164524745,0.9863583091823336,1.0,0.9395730084554381,0.9743130375887544,1.0
NURESYS,1.0,1.0,1.0,1.0,1.0,1.0,0.9694541965314827,0.9950919227071033,1.0
NURESYS,1.0,1.0,1.0,0.9779685381152079,0.9870360691029809,1.0,0.9331752081394646,0.9727425248422746,1.0
NURESYS,1.0,1.0,1.0,0.9877797245556751,0.9931840439740975,1.0,0.9532627898935234,0.9822130737868356,1.0
NURESYS,1.0,1.0,1.0,0.9774149114618875,0.9869390458853574,1.0,0.9318738383251212,0.9725239973983014,1.0
NURESYS,1.0,1.0,1.0,0.9890772606924029,0.9952132228521503,1.0,0.9485348183791537,0.9817345372116447,1.0
NURESYS,1.0,1.0,1.0,0.9870732687990447,0.991993461316432,1.0,0.9536081126135808,0.9815243757583371,1.0
