,Additive + MinMax,Additive + Standarization,Additive + Target,Geometric + MinMax,Geometric + Standarization,Geometric + Target,Harmonic + MinMax,Harmonic + Standarization,Harmonic + Target
MULTIFORM,0.9446716995002412,0.9462626106313184,0.8830745402832227,0.9555523983949105,0.9584318573035734,0.9208558075416732,0.9751506828998392,0.9716450171285205,0.9400863879218256
MULTIFORM,0.9560844242401271,0.9558669581112621,0.871575875125801,0.9599721997854495,0.962138933248324,0.9164373372006733,0.9663189154316817,0.969975386627512,0.9347538502053824
MULTIFORM,0.9407396800434741,0.9425993553980034,0.8616083266012285,0.9496473956478944,0.9566466117373448,0.9025128182219242,0.961176987025515,0.9658423095978571,0.9210592689638241
MULTIFORM,0.9241096054817589,0.9257276066329723,0.8667660089222319,0.9337279469142213,0.9422079590493265,0.9018972908168256,0.9432694012464254,0.9534251904613864,0.9148144825706613
MULTIFORM,0.9226383046375157,0.922355011771609,0.8606315252361182,0.928501534220415,0.9349562219872432,0.8962075210399795,0.9295989371664631,0.9459801763753609,0.9061114203725895
MULTIFORM,0.9119082619864083,0.9116602498590347,0.864725252574943,0.9225347892652143,0.9248084151775546,0.8961081988373669,0.9315022848943594,0.9405819812907573,0.9071857552533316
MULTIFORM,0.9198903464323122,0.9221964256430218,0.8602939145336533,0.9380775053144981,0.9419528807257574,0.8948103941317397,0.9621195831481455,0.9602402378897077,0.9150961610656165
MULTIFORM,0.9415725377887567,0.9426617963765196,0.8635154461290407,0.9485156224493796,0.9549335632293431,0.9045149546381476,0.9568142790061247,0.9638040680721315,0.921435767108235
MULTIFORM,0.9441391913805833,0.943416636480956,0.889030162371114,0.9441644885737304,0.9480931463449642,0.9250451946405526,0.9436224959621419,0.9556842226816242,0.9346612693468472
MULTIFORM,0.963125456100899,0.9639656686885437,0.8736199299215002,0.9697007308667155,0.9719590855156799,0.9205424584543711,0.9823406100236354,0.9802400714218522,0.9427250773803997
MULTIFORM,0.96524118272824,0.9653154084427868,0.874038353578781,0.9685428510282964,0.9709521499577504,0.9220933118332826,0.9749141605031247,0.9774200816976671,0.9429463630212278
MULTIFORM,0.9246173178502877,0.9254537581169548,0.8603289170935462,0.9313173085067118,0.9404703303211959,0.8967270748873033,0.9341898134279515,0.9497876625706609,0.907921200312862
MULTIFORM,0.9276413872018544,0.9290342513448528,0.8722968414353013,0.9393985694188102,0.9440515356517342,0.9070038586522231,0.955432946491559,0.9585395871149944,0.9227290655283201
MULTIFORM,0.9499051355829131,0.9517509499741946,0.873501166175823,0.9605632219987646,0.964224595040416,0.9155582822215206,0.9786762295978462,0.9752843735835178,0.9363013801370899
MULTIFORM,0.9691954381221752,0.9685707013202192,0.884481705710361,0.9695143494920468,0.9714598622462737,0.9335177293210621,0.9705790422895212,0.9757192441837861,0.9524317416320363
MULTIFORM,0.9410509626134025,0.9405401310837496,0.8797927748018793,0.9438445648460384,0.9475050237924416,0.9177772276048206,0.9463225051573628,0.9565141311104932,0.9287246395909947
MULTIFORM,0.9183677442854004,0.9188337687200411,0.8707441977192493,0.9285458479308577,0.9327264816460402,0.9027668149416453,0.9392419987992898,0.9478968283840276,0.9145887792666373
MULTIFORM,0.9568448938116852,0.9565549099449493,0.8764190271996611,0.9575738241817863,0.9622722266538278,0.9216001859014596,0.957110200844034,0.9676698747992185,0.9365909612281511
MULTIFORM,0.9553692362094545,0.9601679630161885,0.8596139465327867,0.9786651831238883,0.9783776321682219,0.9033284772893615,1.0,0.9935367101968569,0.9343429123387567
MULTIFORM,0.9278611915365853,0.9306128749947911,0.8597505023823651,0.9427441399684349,0.9497175014321995,0.8968484047356203,0.9622293860236101,0.9631228257467949,0.9165740315075354
MULTIFORM,0.935254920242641,0.9369639827029274,0.8763406470466133,0.9456798032572632,0.9511314361552895,0.9128063263749039,0.9612312406336869,0.9635065787672071,0.9290826876752103
MULTIFORM,0.9534288508391148,0.955379138460004,0.8736712548845819,0.9657073583013099,0.9677421268948264,0.9166073594781234,0.9874454896856094,0.9798703146215623,0.9393628078820925
MULTIFORM,0.925541523267769,0.9261721701520562,0.8731228805356429,0.9339390161944917,0.9393424020305686,0.9070431067245867,0.9431486262893242,0.95222283543407,0.9189432752940422
MULTIFORM,0.9624473010432135,0.9643796368767834,0.8725870086072147,0.9742264161604564,0.9752591832154204,0.9186632345112137,0.9961827251911097,0.9861717350353865,0.9436742289096622
MULTIFORM,0.9091526255570843,0.9107738317183217,0.8601042564194085,0.9245349592543559,0.9309300580983814,0.8918481566038142,0.940606873582291,0.9481888275503162,0.9068785328646655
MULTIFORM,0.9210757150734951,0.9223523333950963,0.8604089353178397,0.9348277729573086,0.9393270945804112,0.8953266649484612,0.9514141372520252,0.9553526774977571,0.9124599711440756
MULTIFORM,0.9757200484831664,0.9759721690436193,0.8688741312428653,0.9795857383664591,0.9804506091743345,0.920656007253963,0.9881286797625886,0.986072165230856,0.9472468563531927
MULTIFORM,0.9497615965899577,0.9490505485990642,0.8623741819213165,0.9514404623439525,0.9553277210151195,0.9061536501775997,0.9508740040490471,0.9620741398906759,0.9219535843526871
MULTIFORM,0.9595662221990346,0.959137403492468,0.8831376400018699,0.96042785236197,0.9639029188634691,0.9282538376473518,0.9616483786269858,0.9698363815126805,0.9437806576291197
MULTIFORM,0.9606628673667547,0.9606347372699188,0.8766261107051334,0.9633746117582307,0.9666142322953907,0.922886514809852,0.9680396196168539,0.9731847458626962,0.9410776854884053
MULTIFORM,0.9692902863905645,0.9697742515283773,0.8780696699625482,0.9742994208853966,0.9758901632828663,0.9270539382084176,0.9848990944024605,0.983016224645695,0.9496970186694081
MULTIFORM,0.9078843383687075,0.9084223091388256,0.8614234964241206,0.9195150500107819,0.9257351169236671,0.892517689089376,0.9282467347588866,0.9416384501050951,0.9034389107446003
MULTIFORM,0.9385166089892251,0.9383732435592328,0.8858270264829051,0.9428139820103433,0.9457193847751126,0.9202807451561772,0.9499562794068545,0.9564985727721512,0.932538009107804
MULTIFORM,0.9229281256985188,0.9232749315544677,0.8623822401351563,0.9340388831961478,0.9369820757293345,0.8974863682686973,0.9466460597546342,0.9521984192914954,0.9127013235996277
MULTIFORM,0.9468897893263545,0.9462138670441332,0.8764579857520124,0.9484079260496803,0.9523032284490427,0.9176315015327631,0.9484070704441947,0.9596926074688047,0.9295560604634809
MULTIFORM,0.9542529766774397,0.9557904970766717,0.8658550005821433,0.9641444374367921,0.9670998123490634,0.910134548521097,0.981071047791691,0.9773959183711892,0.9330094608376306
MULTIFORM,0.9339022139692363,0.935441386739326,0.8657152253107246,0.9412841857528134,0.9497140581104108,0.9042162131480657,0.9485278601071078,0.9585098704135707,0.9182961102820589
MULTIFORM,0.950862233710707,0.9520821203767273,0.8785479756876583,0.9593560813458453,0.962736197176216,0.9202223689725109,0.9744507643139063,0.9733421832943309,0.9392369499595334
MULTIFORM,0.9543710696600373,0.954034128420352,0.864820030815438,0.9557579996019976,0.9604474670015303,0.9100549313148475,0.9554287631797718,0.9662064764424829,0.9268790395989239
MULTIFORM,0.9371281334337175,0.9421953038508375,0.8599740909017699,0.9600889256317625,0.9641329750564551,0.8991860319586623,0.9938716923949166,0.9798243619046944,0.9261549444960397
MULTIFORM,0.9313308557550176,0.9308647546163129,0.870299540453295,0.9349943044001309,0.9404420656365422,0.9070245488631823,0.9351995526080327,0.9500445826679752,0.9161338093235528
MULTIFORM,0.9706000547209624,0.9715595921224985,0.8719607848893427,0.9775886045362836,0.9787060551609571,0.9214674358825774,0.9918401959060401,0.9864747592920671,0.9467511520559343
MULTIFORM,0.965225997257844,0.9648717093402753,0.8806509080843712,0.9669561795900138,0.9691911163380027,0.9282822027050923,0.9705258208064584,0.9749987087032836,0.9469932421103927
MULTIFORM,0.9112765487335593,0.9120224608678873,0.8631045999493985,0.9239269757055639,0.9289553825669894,0.8947830017440914,0.9360815667354773,0.9456098641377072,0.9076311293255209
MULTIFORM,0.9277558947185155,0.9274591125256286,0.8675862067533153,0.9333340598491136,0.9383371426858552,0.9035422475521299,0.9364174772821178,0.9494922566457956,0.913918737811251
MULTIFORM,0.9375251728848764,0.9426514084400593,0.8620863032308892,0.9611387004591867,0.9646772548848034,0.901112430031183,0.996134338933153,0.980883562858846,0.9281466409684774
MULTIFORM,0.9558999302870802,0.9564628047159429,0.872335175624329,0.9608719716946649,0.9648077523844575,0.917133072432156,0.9690504487803213,0.9725660628659172,0.935936130273327
MULTIFORM,0.9683909135171532,0.9683177629945895,0.8625652300747126,0.9706982927657786,0.9731040992046006,0.9122439223924692,0.9747857068709532,0.9783858763804957,0.936428964617328
MULTIFORM,0.9283119854716435,0.9289536830504178,0.8720884325142835,0.9339486042118088,0.9417437330849775,0.9075188139952272,0.9374958091430673,0.9513514281314862,0.9172019218755295
MULTIFORM,0.9631993178586223,0.962748400316711,0.8752746530283081,0.9635675585010556,0.9671616943210054,0.9229457664032478,0.9631778312414333,0.9719686361858827,0.9405998677645145
MULTIFORM,0.9434708041850918,0.9444669261273263,0.8743383521778398,0.9534572378362705,0.9559093265317244,0.9139207812654299,0.9699236392492153,0.9686521524128,0.9324913155827037
MULTIFORM,0.9652850065868062,0.9660196872149425,0.8735785321028647,0.9722814032188569,0.9734820264102985,0.9211082513097328,0.9862130344116367,0.9821619993142695,0.9442914548935337
MULTIFORM,0.9167935381617942,0.9175589506045504,0.864652608804557,0.9261956098525668,0.9336310026082155,0.8978169493463776,0.9333453356795547,0.9465822207056084,0.9086804248227565
MULTIFORM,0.9785809495406218,0.9783885265651757,0.8675888153841622,0.9799205884762018,0.981151219523226,0.9208085524495192,0.9831506905499016,0.9848508937345778,0.9480599408654666
MULTIFORM,0.9256472588368739,0.9259712277017459,0.8729847687498536,0.9346838370110798,0.9380832762170374,0.9068189866703046,0.9454913006974307,0.9521662056141598,0.9196019890580281
MULTIFORM,0.9383855370697639,0.9399753227223424,0.8598469021186889,0.9503675141142519,0.9545871107404401,0.8997906408540061,0.9676445932049802,0.9673362458375977,0.920583072003877
MULTIFORM,0.972736562865948,0.9741042343061772,0.8610803249886972,0.9816985503778106,0.9819135143954577,0.9111585667820934,0.9995440997675635,0.9903046920699186,0.9406222371759935
MULTIFORM,0.9832244189385587,0.9827321482711182,0.8800415961533392,0.9827029261131354,0.9839716391591917,0.9354123975751037,0.9820159964697444,0.985844261214344,0.9614393678812622
MULTIFORM,0.9378215502019721,0.938426076205398,0.8749434728243367,0.9442725053580859,0.9495510838994482,0.9128485867181879,0.9525353104069928,0.9599875869589046,0.926494814927988
MULTIFORM,0.952360012060962,0.9558291970965309,0.8702400975064639,0.9703494114864701,0.9718031732237125,0.9127668929756062,1.0,0.9858143689317469,0.9388233868318624
MULTIFORM,0.9386112787215706,0.9386255905321254,0.8805240668941782,0.9439772633558072,0.9473237593463666,0.9171031748345675,0.9516997242333803,0.9583246838564168,0.9299412164257617
MULTIFORM,0.9365338464115026,0.9369719496752228,0.8761436198038647,0.9426324317798088,0.9477168362791853,0.9132874060379743,0.9502042222587248,0.9583558471458773,0.9261303555269418
MULTIFORM,0.9426139171795149,0.9440518711277787,0.8741799604701306,0.951027755391693,0.9565039600326417,0.9138991505842523,0.9637029531911655,0.9667755097770887,0.9307229578325664
MULTIFORM,0.972082469596491,0.972392955431572,0.86751834708302,0.9757010404361977,0.977567655792807,0.9181834303514125,0.9831596984645035,0.983221437501647,0.9434493391792397
MULTIFORM,0.9459113452744319,0.9483744300980803,0.8783032516656043,0.9599048740816165,0.9628440366682386,0.917715566945831,0.9839055688805971,0.9764657773468622,0.9392586338240837
MULTIFORM,0.9423747373890736,0.9449008606768867,0.8771738045003287,0.957398348575309,0.9601765194490716,0.9154843360292594,0.9825347767319589,0.9748467998219787,0.9370029981522559
